time,torque,rate,position,acceleration
1441047.0,0.7000000000000001,-3652.62,-80306.94,3.28
1441067.0,0.7000000000000001,-3622.88,-80379.96,3.24
1441087.0,0.7000000000000001,-3751.0,-80453.58,2.87
1441106.0,0.7000000000000001,-3770.95,-80526.44,2.69
1441126.0,0.7000000000000001,-3722.75,-80601.71,2.61
1441146.0,0.7000000000000001,-3690.68,-80676.86,-37.79
1441166.0,0.7000000000000001,-3812.96,-80751.29,2.32
1441187.0,0.7000000000000001,-3721.55,-80829.73,-37.99
1441207.0,0.7000000000000001,-3780.73,-80907.48,2.2
1441227.0,0.7000000000000001,-3753.95,-80981.7,2.16
1441247.0,0.7000000000000001,-3908.56,-81058.98,1.76
1441267.0,0.7000000000000001,-3798.44,-81134.49,1.89
1441287.0,0.7000000000000001,-3667.23,-81212.2,-38.35
1441307.0,0.7000000000000001,-3894.02,-81290.09,41.92
1441328.0,0.7000000000000001,-3892.34,-81370.13,1.45
1441348.0,0.7000000000000001,-3865.04,-81447.22,1.47
1441368.0,0.7000000000000001,-3951.9,-81524.97,1.18
1441388.0,0.7000000000000001,-3842.4,-81602.39,1.34
1441408.0,0.7000000000000001,-3879.32,-81678.26,1.21
1441428.0,0.7000000000000001,-3849.87,-81756.41,1.16
1441448.0,0.7000000000000001,-3768.27,-81835.9,-39.21
1441468.0,0.7000000000000001,-3825.24,-81914.62,0.96
1441487.0,0.7000000000000001,-3853.49,-81991.55,-39.59
1441507.0,0.7000000000000001,-3834.98,-82068.62,0.77
1441527.0,0.7000000000000001,-3957.34,-82148.1,0.42
1441547.0,0.7000000000000001,-4055.96,-82227.74,0.13
1441566.0,0.7000000000000001,-3953.2,-82304.15,-40.09
1441586.0,0.7000000000000001,-4190.77,-82385.12,40.15
1441607.0,0.7000000000000001,-3870.5,-82468.69,-40.23
1441627.0,0.7000000000000001,-3976.51,-82550.2,-40.52
1441648.0,0.7000000000000001,-4009.72,-82632.02,-0.28
1441667.0,0.7000000000000001,-4012.17,-82712.02,-0.36
1441688.0,0.7000000000000001,-4182.49,-82794.31,39.63
1441708.0,0.7000000000000001,-4107.44,-82876.61,39.7
1441728.0,0.7000000000000001,-3980.22,-82958.33,-0.56
1441748.0,0.7000000000000001,-4234.19,-83040.12,39.27
1441768.0,0.7000000000000001,-4015.16,-83123.19,-41.19
1441788.0,0.7000000000000001,-4247.93,-83207.34,-1.5
1441808.0,0.7000000000000001,-4039.21,-83289.09,-1.19
1441828.0,0.7000000000000001,-4062.72,-83372.03,-41.68
1441848.0,0.7000000000000001,-4255.95,-83455.18,-1.71
1441868.0,0.7000000000000001,-4163.67,-83537.64,-1.65
1441888.0,0.7000000000000001,-4240.61,-83620.34,-1.91
1441907.0,0.7000000000000001,-4022.65,-83702.4,-42.03
1441927.0,0.7000000000000001,-4169.67,-83784.79,-42.45
1441947.0,0.7000000000000001,-4248.6,-83870.37,-2.28
1441970.0,0.7000000000000001,-4405.06,-83967.63,37.78
1441990.0,0.7000000000000001,-4242.56,-84051.48,-2.39
1442010.0,0.7000000000000001,-4412.45,-84138.7,37.6
1442029.0,0.7000000000000001,-4219.08,-84219.59,-2.49
1442049.0,0.7000000000000001,-4349.19,-84306.02,-2.81
1442069.0,0.7000000000000001,-4420.77,-84390.77,-3.07
1442089.0,0.7000000000000001,-4269.22,-84477.4,-2.8
1442110.0,0.7000000000000001,-4201.07,-84566.77,-43.19
1442130.0,0.7000000000000001,-4396.26,-84653.78,37.22
1442151.0,0.7000000000000001,-4336.52,-84741.19,-3.13
1442171.0,0.7000000000000001,-4294.78,-84827.39,-3.08
1442191.0,0.7000000000000001,-4361.63,-84914.12,-43.73
1442211.0,0.7000000000000001,-4183.09,-85000.95,-43.47
1442230.0,0.7000000000000001,-4431.9,-85084.83,-3.65
1442250.0,0.7000000000000001,-4534.2,-85174.41,36.44
1442271.0,0.7000000000000001,-4413.7,-85262.94,-3.8
1442291.0,0.7000000000000001,-4487.39,-85350.7,-4.02
1442311.0,0.7000000000000001,-4348.62,-85438.28,-3.78
1442331.0,0.7000000000000001,-4357.18,-85526.26,36.53
1442351.0,0.7000000000000001,-4310.27,-85614.54,-3.88
1442371.0,0.7000000000000001,-4374.77,-85704.27,-4.13
1442391.0,0.7000000000000001,-4404.18,-85794.15,-4.28
1442411.0,0.7000000000000001,-4401.31,-85884.16,-4.34
1442429.0,0.7000000000000001,-4332.85,-85964.55,-44.72
1442447.0,0.7000000000000001,-4559.45,-86042.48,35.63
1442468.0,0.7000000000000001,-4381.17,-86135.34,-4.54
1442486.0,0.7000000000000001,-4431.76,-86219.09,-4.65
1442506.0,0.7000000000000001,-4508.7,-86307.77,-4.88
1442527.0,0.7000000000000001,-4580.33,-86400.7,-5.26
1442546.0,0.7000000000000001,-4441.64,-86490.13,-5.11
1442567.0,0.7000000000000001,-4512.38,-86581.91,-5.29
1442587.0,0.7000000000000001,-4564.86,-86673.68,-5.42
1442607.0,0.7000000000000001,-4328.04,-86765.77,-45.46
1442628.0,0.7000000000000001,-4635.5,-86859.37,34.65
1442648.0,0.7000000000000001,-4680.69,-86952.23,34.43
1442668.0,0.7000000000000001,-4711.88,-87044.13,34.26
1442688.0,0.7000000000000001,-4671.93,-87138.33,-6.13
1442708.0,0.7000000000000001,-4704.27,-87229.14,34.17
1442728.0,0.7000000000000001,-4649.46,-87322.38,-6.17
1442748.0,0.7000000000000001,-4755.47,-87414.96,33.93
1442769.0,0.7000000000000001,-4624.19,-87508.57,-6.27
1442788.0,0.7000000000000001,-4765.55,-87598.97,33.8
1442808.0,0.7000000000000001,-4731.15,-87693.15,33.75
1442828.0,0.7000000000000001,-4522.27,-87786.12,-6.3
1442849.0,0.7000000000000001,-4675.22,-87880.41,-6.63
1442869.0,0.7000000000000001,-4572.81,-87975.9,-6.46
1442889.0,0.7000000000000001,-4695.05,-88070.4,-6.74
1442910.0,0.7000000000000001,-4734.35,-88165.2,-6.91
1442930.0,0.7000000000000001,-4747.62,-88259.16,-7.05
1442950.0,0.7000000000000001,-4688.59,-88355.49,-6.98
1442970.0,0.7000000000000001,-4598.88,-88450.88,-6.9
1442995.0,-0.7000000000000001,-4454.8,-88566.23,-6.37
1443015.0,-0.7000000000000001,-4556.26,-88659.84,-6.31
1443036.0,-0.7000000000000001,-4543.82,-88751.63,-5.81
1443056.0,-0.7000000000000001,-4287.85,-88841.68,-4.71
1443076.0,-0.7000000000000001,-4315.8,-88927.28,-4.02
1443095.0,-0.7000000000000001,-4145.22,-89010.8,-2.89
1443115.0,-0.7000000000000001,-4157.45,-89093.52,-2.11
1443136.0,-0.7000000000000001,-4009.33,-89174.91,39.47
1443156.0,-0.7000000000000001,-4033.75,-89254.69,-0.21
1443176.0,-0.7000000000000001,-3727.0,-89331.82,-39.13
1443197.0,-0.7000000000000001,-3652.58,-89406.8,2.3
1443216.0,-0.7000000000000001,-3545.32,-89478.02,3.35
1443237.0,-0.7000000000000001,-3435.75,-89549.39,-36.05
1443257.0,-0.7000000000000001,-3588.88,-89619.64,45.04
1443277.0,-0.7000000000000001,-3249.38,-89686.76,6.2
1443297.0,-0.7000000000000001,-3141.28,-89752.03,7.28
1443318.0,-0.7000000000000001,-3044.33,-89815.26,8.31
1443338.0,-0.7000000000000001,-3075.74,-89875.93,9.02
1443357.0,-0.7000000000000001,-2806.37,-89933.94,-30.11
1443377.0,-0.7000000000000001,-2811.66,-89990.73,-29.32
1443398.0,-0.7000000000000001,-2629.6,-90046.34,-28.19
1443418.0,-0.7000000000000001,-2616.19,-90100.17,-27.41
1443436.0,-0.7000000000000001,-2501.53,-90145.4,13.96
1443455.0,-0.7000000000000001,-2224.22,-90192.55,-65.6
1443475.0,-0.7000000000000001,-2340.72,-90240.7,15.77
1443495.0,-0.7000000000000001,-2266.03,-90285.92,-23.72
1443514.0,-0.7000000000000001,-2086.43,-90328.54,-22.6
1443535.0,-0.7000000000000001,-2110.2,-90371.07,18.62
1443555.0,-0.7000000000000001,-1974.5,-90411.48,19.65
1443575.0,-0.7000000000000001,-1854.5,-90449.79,20.69
1443595.0,-0.7000000000000001,-1716.94,-90486.29,-18.68
1443615.0,-0.7000000000000001,-1669.42,-90520.27,-17.8
1443635.0,-0.7000000000000001,-1626.36,-90552.19,23.5
1443655.0,-0.7000000000000001,-1395.89,-90582.09,-15.71
1443675.0,-0.7000000000000001,-1448.11,-90610.58,25.4
1443696.0,-0.7000000000000001,-1207.4,-90637.45,-13.72
1443716.0,-0.7000000000000001,-1108.32,-90661.62,-12.72
1443736.0,-0.7000000000000001,-1077.52,-90684.61,-11.87
1443756.0,-0.7000000000000001,-943.78,-90705.02,-10.84
1443777.0,-0.7000000000000001,-786.99,-90723.47,-9.69
1443796.0,-0.7000000000000001,-824.67,-90740.15,-9.07
1443816.0,-0.7000000000000001,-675.13,-90754.55,-7.94
1443836.0,-0.7000000000000001,-706.65,-90767.16,33.15
1443856.0,-0.7000000000000001,-494.98,-90777.93,-6.08
1443876.0,-0.7000000000000001,-256.96,-90786.87,-45.27
1443896.0,-0.7000000000000001,-368.18,-90794.14,-4.31
1443916.0,-0.7000000000000001,-110.88,-90799.01,-43.39
1443934.0,-0.7000000000000001,-244.73,-90802.29,-2.6
1443951.0,-0.7000000000000001,-133.86,-90803.54,-1.66
1443970.0,-0.7000000000000001,-75.99,-90803.57,-0.84
1443990.0,-0.7000000000000001,118.33,-90802.33,0.17
1444010.0,-0.7000000000000001,114.94,-90800.27,0.65
1444029.0,-0.7000000000000001,88.79,-90798.11,0.86
1444049.0,-0.7000000000000001,154.63,-90795.33,1.22
1444069.0,-0.7000000000000001,105.43,-90792.06,41.76
1444089.0,-0.7000000000000001,72.74,-90788.91,1.37
1444108.0,-0.7000000000000001,269.5,-90784.72,-38.4
1444129.0,-0.7000000000000001,184.51,-90780.28,42.4
1444149.0,-0.7000000000000001,198.16,-90775.31,2.23
1444169.0,-0.7000000000000001,220.5,-90770.45,2.35
1444189.0,-0.7000000000000001,328.4,-90764.82,2.75
1444207.0,-0.7000000000000001,431.27,-90759.18,-37.27
1444227.0,-0.7000000000000001,399.93,-90753.09,3.2
1444247.0,-0.7000000000000001,328.24,-90746.71,3.19
1444266.0,-0.7000000000000001,379.0,-90739.83,3.47
1444286.0,-0.7000000000000001,531.32,-90732.58,-36.5
1444306.0,-0.7000000000000001,358.19,-90724.7,3.74
1444326.0,-0.7000000000000001,379.88,-90716.78,3.92
1444346.0,-0.7000000000000001,293.46,-90708.34,44.27
1444366.0,-0.7000000000000001,476.94,-90699.13,4.44
1444386.0,-0.7000000000000001,474.59,-90690.07,4.56
1444406.0,-0.7000000000000001,362.56,-90680.5,44.91
1444426.0,-0.7000000000000001,356.46,-90670.43,45.06
1444444.0,-0.7000000000000001,602.79,-90660.41,5.34
1444464.0,-0.7000000000000001,538.75,-90650.16,45.69
1444483.0,-0.7000000000000001,360.16,-90639.28,45.53
1444503.0,-0.7000000000000001,671.97,-90627.75,-34.49
1444523.0,-0.7000000000000001,521.49,-90616.0,5.75
1444542.0,-0.7000000000000001,722.92,-90603.84,-34.09
1444563.0,-0.7000000000000001,528.14,-90590.97,46.46
1444581.0,-0.7000000000000001,654.22,-90578.42,6.5
1444601.0,-0.7000000000000001,597.02,-90565.13,6.54
1444621.0,-0.7000000000000001,870.2,-90551.25,-33.17
1444641.0,-0.7000000000000001,806.51,-90536.95,7.3
1444661.0,-0.7000000000000001,687.28,-90522.43,7.19
1444681.0,-0.7000000000000001,859.8,-90507.16,-32.69
1444701.0,-0.7000000000000001,759.11,-90491.73,7.66
1444720.0,-0.7000000000000001,826.61,-90475.9,8.0
1444740.0,-0.7000000000000001,797.13,-90459.7,8.1
1444760.0,-0.7000000000000001,791.12,-90442.62,8.27
1444780.0,-0.7000000000000001,965.07,-90425.41,-31.65
1444801.0,-0.7000000000000001,954.17,-90407.23,8.96
1444821.0,-0.7000000000000001,943.61,-90389.16,9.09
1444840.0,-0.7000000000000001,861.37,-90370.7,9.13
1444859.0,-0.7000000000000001,951.57,-90353.12,9.47
1444878.0,-0.7000000000000001,959.0,-90334.07,9.67
1444898.0,-0.7000000000000001,1062.61,-90314.55,10.02
1444918.0,-0.7000000000000001,1068.04,-90294.45,10.19
1444936.0,-0.7000000000000001,1002.76,-90275.12,10.28
1444955.0,-0.7000000000000001,1008.22,-90255.12,10.42
1444975.0,-0.7000000000000001,1066.54,-90234.39,10.7
1444994.0,-0.7000000000000001,1162.32,-90212.74,-29.31
1445014.0,-0.7000000000000001,1205.5,-90189.84,11.38
1445035.0,-0.7000000000000001,1128.32,-90166.44,11.44
1445054.0,-0.7000000000000001,1096.91,-90143.23,11.57
1445075.0,-0.7000000000000001,1266.03,-90118.98,-28.32
1445095.0,-0.7000000000000001,1180.68,-90094.53,12.11
1445114.0,-0.7000000000000001,1324.75,-90070.1,-27.81
1445134.0,-0.7000000000000001,1203.14,-90044.56,12.52
1445154.0,-0.7000000000000001,1212.66,-90018.44,12.78
1445174.0,-0.7000000000000001,1407.02,-89992.36,-27.12
1445195.0,-0.7000000000000001,1354.87,-89965.08,13.35
1445215.0,-0.7000000000000001,1476.57,-89937.58,-26.63
1445236.0,-0.7000000000000001,1239.14,-89909.48,13.48
1445256.0,-0.7000000000000001,1507.3,-89881.67,-26.27
1445276.0,-0.7000000000000001,1328.9,-89852.82,13.93
1445296.0,-0.7000000000000001,1395.18,-89824.02,14.26
1445316.0,-0.7000000000000001,1371.71,-89795.89,14.33
1445335.0,-0.7000000000000001,1466.14,-89767.22,14.68
1445355.0,-0.7000000000000001,1681.64,-89737.2,-25.16
1445375.0,-0.7000000000000001,1491.84,-89707.32,15.0
1445396.0,-0.7000000000000001,1584.46,-89676.74,-25.11
1445415.0,-0.7000000000000001,1355.96,-89646.67,55.36
1445436.0,-0.7000000000000001,1489.54,-89615.21,15.38
1445455.0,-0.7000000000000001,1625.98,-89583.67,-24.39
1445476.0,-0.7000000000000001,1596.12,-89551.65,-24.48
1445496.0,-0.7000000000000001,1651.05,-89519.9,-24.31
1445516.0,-0.7000000000000001,1541.21,-89487.3,16.0
1445536.0,-0.7000000000000001,1716.89,-89455.11,-24.0
1445557.0,-0.7000000000000001,1516.65,-89421.08,16.17
1445577.0,-0.7000000000000001,1587.27,-89388.44,16.36
1445597.0,-0.7000000000000001,1683.7,-89354.86,-23.72
1445617.0,-0.7000000000000001,1537.69,-89321.19,16.48
1445637.0,-0.7000000000000001,1674.3,-89287.67,16.9
1445657.0,-0.7000000000000001,1679.72,-89253.7,17.04
1445677.0,-0.7000000000000001,1680.17,-89218.66,17.14
1445697.0,-0.7000000000000001,1821.0,-89184.33,-22.91
1445717.0,-0.7000000000000001,1691.51,-89149.76,-23.07
1445737.0,-0.7000000000000001,1796.48,-89115.12,-22.76
1445757.0,-0.7000000000000001,1832.94,-89080.28,-22.56
1445776.0,-0.7000000000000001,1765.81,-89045.98,-22.64
1445797.0,-0.7000000000000001,1738.42,-89009.81,17.83
1445816.0,-0.7000000000000001,1655.04,-88974.38,17.76
1445836.0,-0.7000000000000001,1819.13,-88939.07,18.18
1445855.0,-0.7000000000000001,1921.14,-88903.5,-21.9
1445876.0,-0.7000000000000001,1677.2,-88866.31,18.15
1445896.0,-0.7000000000000001,1711.26,-88829.52,18.3
1445916.0,-0.7000000000000001,1864.66,-88792.13,18.73
1445934.0,-0.7000000000000001,1748.81,-88758.66,18.56
1445953.0,-0.7000000000000001,1796.37,-88722.87,-21.66
1445973.0,-0.7000000000000001,1930.98,-88684.42,19.12
1445992.0,-0.7000000000000001,1962.05,-88648.47,19.31
1446011.0,-0.7000000000000001,1866.07,-88610.99,19.22
1446031.0,-0.7000000000000001,1918.53,-88572.23,19.44
1446051.0,-0.7000000000000001,2012.04,-88532.7,-20.66
1446071.0,-0.7000000000000001,2000.01,-88494.49,19.89
1446091.0,-0.7000000000000001,2063.56,-88454.82,-20.29
1446111.0,-0.7000000000000001,2044.61,-88413.75,-20.19
1446131.0,-0.7000000000000001,2081.37,-88373.77,-19.99
1446151.0,-0.7000000000000001,2045.74,-88333.61,-19.94
1446170.0,-0.7000000000000001,1927.43,-88292.98,20.39
1446191.0,-0.7000000000000001,1994.92,-88251.37,-19.81
1446211.0,-0.7000000000000001,2077.49,-88209.65,-19.5
1446231.0,-0.7000000000000001,2003.54,-88167.2,20.89
1446251.0,-0.7000000000000001,2007.96,-88125.3,20.97
1446271.0,-0.7000000000000001,2114.11,-88082.67,21.33
1446291.0,-0.7000000000000001,2291.82,-88040.48,-18.62
1446311.0,-0.7000000000000001,2121.45,-87997.73,21.52
1446330.0,-0.7000000000000001,2254.01,-87955.23,-18.44
1446351.0,-0.7000000000000001,2249.42,-87910.22,-18.38
1446371.0,-0.7000000000000001,2305.07,-87866.43,-18.16
1446391.0,-0.7000000000000001,2277.47,-87822.25,-18.08
1446411.0,-0.7000000000000001,2185.71,-87777.79,22.27
1446431.0,-0.7000000000000001,2346.1,-87732.45,-17.69
1446451.0,-0.7000000000000001,2228.94,-87687.91,22.63
1446471.0,-0.7000000000000001,2275.65,-87643.16,-17.58
1446490.0,-0.7000000000000001,2459.62,-87598.83,-17.05
1446510.0,-0.7000000000000001,2265.75,-87552.96,23.08
1446530.0,-0.7000000000000001,2268.7,-87505.91,23.23
1446550.0,-0.7000000000000001,2373.59,-87459.39,-16.88
1446574.0,-0.7000000000000001,2246.18,-87404.79,23.43
1446594.0,-0.7000000000000001,2449.42,-87356.66,-16.42
1446614.0,-0.7000000000000001,2372.24,-87308.26,-16.42
1446634.0,-0.7000000000000001,2428.74,-87261.57,-16.22
1446654.0,-0.7000000000000001,2469.71,-87211.6,24.47
1446674.0,-0.7000000000000001,2374.22,-87162.12,24.44
1446695.0,-0.7000000000000001,2393.7,-87112.17,24.64
1446714.0,-0.7000000000000001,2428.62,-87063.34,-15.59
1446735.0,-0.7000000000000001,2507.39,-87011.53,25.23
1446755.0,-0.7000000000000001,2423.44,-86961.18,25.19
1446775.0,-0.7000000000000001,2502.44,-86909.51,25.52
1446795.0,-0.7000000000000001,2666.97,-86858.17,-14.42
1446815.0,-0.7000000000000001,2572.15,-86807.66,25.97
1446835.0,-0.7000000000000001,2531.62,-86754.52,26.01
1446856.0,-0.7000000000000001,2707.52,-86700.33,-13.94
1446876.0,-0.7000000000000001,2714.69,-86648.3,-13.78
1446896.0,-0.7000000000000001,2681.98,-86594.07,-13.72
1446916.0,-0.7000000000000001,2530.6,-86540.4,26.49
1446936.0,-0.7000000000000001,2624.54,-86488.81,-13.59
1446956.0,-0.7000000000000001,2693.93,-86435.01,27.05
1446975.0,-0.7000000000000001,2688.61,-86382.88,-13.05
1446995.0,-0.7000000000000001,2838.31,-86328.73,-53.17
1447015.0,-0.7000000000000001,2624.76,-86273.67,27.25
1447035.0,-0.7000000000000001,2691.9,-86218.96,-12.94
1447055.0,-0.7000000000000001,2725.34,-86164.01,27.62
1447080.0,-0.7000000000000001,2691.69,-86093.9,27.63
1447100.0,-0.7000000000000001,2855.12,-86038.65,-12.39
1447121.0,-0.7000000000000001,2792.49,-85982.35,-12.41
1447141.0,-0.7000000000000001,2658.27,-85925.59,27.88
1447161.0,-0.7000000000000001,2780.47,-85869.17,28.13
1447181.0,-0.7000000000000001,2909.76,-85813.8,-11.95
1447201.0,-0.7000000000000001,2875.23,-85756.6,-11.89
1447221.0,-0.7000000000000001,2809.55,-85699.25,28.47
1447242.0,-0.7000000000000001,2884.1,-85641.55,-11.67
1447262.0,-0.7000000000000001,2743.16,-85583.89,28.52
1447282.0,-0.7000000000000001,2889.91,-85526.48,-11.49
1447302.0,-0.7000000000000001,2850.59,-85469.32,-11.53
1447321.0,-0.7000000000000001,2761.85,-85413.89,28.79
1447341.0,-0.7000000000000001,3060.18,-85355.25,-51.33
1447361.0,-0.7000000000000001,2873.72,-85297.43,29.15
1447382.0,-0.7000000000000001,2813.36,-85238.02,29.21
1447402.0,-0.7000000000000001,2980.64,-85177.76,-10.73
1447422.0,-0.7000000000000001,2851.83,-85118.16,29.5
1447440.0,-0.7000000000000001,2940.87,-85066.59,-10.68
1447459.0,-0.7000000000000001,2988.93,-85010.7,-10.45
1447478.0,-0.7000000000000001,3012.12,-84952.86,-10.36
1447498.0,-0.7000000000000001,3027.81,-84892.84,-10.18
1447518.0,-0.7000000000000001,2914.0,-84832.35,30.03
1447538.0,-0.7000000000000001,2879.73,-84772.19,30.06
1447559.0,-0.7000000000000001,2849.96,-84711.01,30.1
1447579.0,-0.7000000000000001,3008.48,-84649.68,-9.92
1447599.0,-0.7000000000000001,2980.82,-84589.51,30.55
1447618.0,-0.7000000000000001,3003.13,-84530.58,30.71
1447638.0,-0.7000000000000001,3095.52,-84470.01,30.97
1447658.0,-0.7000000000000001,3155.01,-84408.25,-9.2
1447678.0,-0.7000000000000001,3035.8,-84344.62,31.1
1447699.0,-0.7000000000000001,3094.78,-84280.91,-9.1
1447718.0,-0.7000000000000001,3168.03,-84219.2,-8.85
1447738.0,-0.7000000000000001,3055.51,-84156.66,31.4
1447759.0,-0.7000000000000001,3091.85,-84092.8,31.61
1447779.0,-0.7000000000000001,3274.36,-84028.6,-8.31
1447799.0,-0.7000000000000001,3158.99,-83964.02,-8.37
1447819.0,-0.7000000000000001,3141.06,-83900.96,32.09
1447839.0,-0.7000000000000001,3099.05,-83835.68,32.17
1447859.0,-0.7000000000000001,3093.06,-83771.62,32.32
1447879.0,-0.7000000000000001,3140.58,-83705.78,-7.89
1447899.0,-0.7000000000000001,3405.21,-83640.92,-7.19
1447918.0,-0.7000000000000001,3375.02,-83576.72,-7.11
1447938.0,-0.7000000000000001,3318.92,-83513.51,-7.16
1447957.0,-0.7000000000000001,3283.03,-83448.34,-7.16
1447977.0,-0.7000000000000001,3372.44,-83382.69,-6.87
1447997.0,-0.7000000000000001,3404.75,-83316.8,-47.09
1448017.0,-0.7000000000000001,3424.96,-83250.86,-6.57
1448036.0,-0.7000000000000001,3429.73,-83183.72,34.14
1448056.0,-0.7000000000000001,3343.34,-83117.5,-6.47
1448077.0,-0.7000000000000001,3294.43,-83048.18,33.9
1448101.0,-0.7000000000000001,3355.39,-82965.48,-6.36
1448121.0,-0.7000000000000001,3392.71,-82897.61,-6.21
1448142.0,-0.7000000000000001,3288.76,-82828.14,-6.37
1448162.0,-0.7000000000000001,3286.03,-82759.06,34.12
1448182.0,-0.7000000000000001,3502.23,-82689.03,-5.79
1448202.0,-0.7000000000000001,3441.03,-82620.78,-5.87
1448222.0,-0.7000000000000001,3466.4,-82553.85,-5.76
1448242.0,-0.7000000000000001,3572.1,-82484.39,-45.91
1448262.0,-0.7000000000000001,3392.41,-82414.49,34.65
1448282.0,-0.7000000000000001,3594.25,-82345.38,-5.31
1448302.0,-0.7000000000000001,3523.03,-82277.05,-5.38
1448322.0,-0.7000000000000001,3449.79,-82208.7,-5.49
1448342.0,-0.7000000000000001,3563.41,-82138.25,-45.58
1448362.0,-0.7000000000000001,3642.85,-82067.5,-4.93
1448382.0,-0.7000000000000001,3630.7,-81997.45,-45.26
1448403.0,-0.7000000000000001,3586.55,-81926.15,-4.83
1448423.0,-0.7000000000000001,3548.64,-81855.04,-4.86
1448441.0,-0.7000000000000001,3605.07,-81792.25,-4.65
1448461.0,-0.7000000000000001,3672.77,-81720.62,-44.86
1448480.0,-0.7000000000000001,3396.14,-81653.31,35.46
1448500.0,-0.7000000000000001,3618.77,-81580.33,-44.84
1448519.0,-0.7000000000000001,3647.86,-81513.35,-4.29
1448539.0,-0.7000000000000001,3531.18,-81443.87,-4.48
1448559.0,-0.7000000000000001,3558.45,-81370.9,-4.26
1448579.0,-0.7000000000000001,3792.39,-81298.95,-3.75
1448598.0,-0.7000000000000001,3617.99,-81230.06,-3.94
1448618.0,-0.7000000000000001,3522.66,-81158.62,36.34
1448637.0,-0.7000000000000001,3789.24,-81086.86,-3.47
1448657.0,-0.7000000000000001,3628.56,-81015.16,-3.74
1448677.0,-0.7000000000000001,3598.42,-80940.92,-3.66
1448697.0,-0.7000000000000001,3520.17,-80867.54,36.69
1448717.0,-0.7000000000000001,3605.72,-80793.95,-3.45
1448737.0,-0.7000000000000001,3807.77,-80720.8,-43.34
1448757.0,-0.7000000000000001,3723.41,-80647.36,-2.95
1448777.0,-0.7000000000000001,3796.15,-80573.64,-2.68
1448796.0,-0.7000000000000001,3810.18,-80499.7,-42.95
1448816.0,-0.7000000000000001,3957.44,-80424.37,-42.53
1448836.0,-0.7000000000000001,3867.1,-80348.94,-2.21
1448856.0,-0.7000000000000001,3954.2,-80273.3,-42.35
1448877.0,-0.7000000000000001,3849.87,-80195.85,-2.12
1448897.0,-0.7000000000000001,3848.26,-80119.73,-2.01
1448917.0,-0.7000000000000001,3786.95,-80044.4,38.38
1448936.0,-0.7000000000000001,3919.09,-79969.89,-41.87
1448955.0,-0.7000000000000001,3773.85,-79897.42,-1.83
1448975.0,-0.7000000000000001,4050.24,-79820.59,-41.68
1448994.0,-0.7000000000000001,4067.13,-79745.65,-41.6
1449015.0,-0.7000000000000001,3887.96,-79667.79,-1.5
1449035.0,-0.7000000000000001,3870.22,-79589.69,-1.47
1449055.0,-0.7000000000000001,3806.82,-79512.35,38.88
1449075.0,-0.7000000000000001,3943.05,-79434.98,-1.21
1449095.0,-0.7000000000000001,3817.35,-79357.45,39.01
1449120.0,-0.7000000000000001,3809.99,-79261.36,39.04
1449140.0,-0.7000000000000001,3821.73,-79182.37,39.15
1449160.0,-0.7000000000000001,3835.58,-79102.51,-1.18
1449180.0,-0.7000000000000001,4033.6,-79027.36,-0.77
1449199.0,-0.7000000000000001,3961.11,-78950.94,-0.82
1449219.0,-0.7000000000000001,3898.93,-78872.7,-0.9
1449239.0,-0.7000000000000001,3950.82,-78793.84,-0.68
1449259.0,-0.7000000000000001,4012.43,-78715.2,-40.93
1449280.0,-0.7000000000000001,3984.66,-78634.98,-0.46
1449300.0,-0.7000000000000001,3983.99,-78554.96,-0.42
1449320.0,-0.7000000000000001,3942.17,-78473.77,39.93
1449341.0,-0.7000000000000001,4034.68,-78393.18,-0.19
1449361.0,-0.7000000000000001,3933.17,-78312.71,-0.34
1449381.0,-0.7000000000000001,4007.49,-78233.05,-0.16
1449401.0,-0.7000000000000001,4029.35,-78153.07,-0.03
1449420.0,-0.7000000000000001,3981.25,-78074.81,40.39
1449441.0,-0.7000000000000001,3912.59,-77991.47,40.33
1449461.0,-0.7000000000000001,4010.77,-77911.98,0.19
1449481.0,-0.7000000000000001,4072.28,-77832.12,0.4
1449500.0,-0.7000000000000001,3908.47,-77752.44,0.13
1449520.0,-0.7000000000000001,4083.41,-77672.16,0.57
1449540.0,-0.7000000000000001,4038.33,-77591.02,0.53
1449560.0,-0.7000000000000001,4052.58,-77507.91,0.75
1449580.0,-0.7000000000000001,4083.98,-77427.15,0.88
1449600.0,-0.7000000000000001,4221.96,-77344.75,-39.13
1449620.0,-0.7000000000000001,4096.65,-77262.09,41.56
1449640.0,-0.7000000000000001,4148.45,-77181.34,1.35
1449659.0,-0.7000000000000001,3977.74,-77100.52,41.49
1449679.0,-0.7000000000000001,3974.88,-77018.41,81.96
1449698.0,-0.7000000000000001,4162.15,-76938.29,1.59
1449718.0,-0.7000000000000001,4101.95,-76856.06,41.92
1449738.0,-0.7000000000000001,4194.19,-76769.33,2.0
1449758.0,-0.7000000000000001,4057.12,-76686.82,42.07
1449778.0,-0.7000000000000001,4102.73,-76604.05,1.75
1449798.0,-0.7000000000000001,4338.59,-76521.06,-38.16
1449818.0,-0.7000000000000001,4078.58,-76435.84,42.21
1449838.0,-0.7000000000000001,4089.86,-76351.96,1.81
1449858.0,-0.7000000000000001,4431.99,-76267.46,-37.85
1449878.0,-0.7000000000000001,4300.27,-76181.81,-38.02
